CONCEPT	CLASS6	CLASS3	CLASS2	FEATURE	TYPE
pig	groundAnimal	animal	natural	an_animal	category
pig	groundAnimal	animal	natural	an_animal	category
pig	groundAnimal	animal	natural	an_animal	category
pig	groundAnimal	animal	natural	an_animal	category
pig	groundAnimal	animal	natural	an_animal	category
pig	groundAnimal	animal	natural	an_animal	category
pig	groundAnimal	animal	natural	an_animal	category
pig	groundAnimal	animal	natural	an_animal	category
pig	groundAnimal	animal	natural	an_animal	category
pig	groundAnimal	animal	natural	an_animal	category
pig	groundAnimal	animal	natural	eats	behaviour
pig	groundAnimal	animal	natural	eats	behaviour
pig	groundAnimal	animal	natural	eats	behaviour
pig	groundAnimal	animal	natural	eats	behaviour
pig	groundAnimal	animal	natural	eats	behaviour
pig	groundAnimal	animal	natural	eats	behaviour
pig	groundAnimal	animal	natural	eats	behaviour
pig	groundAnimal	animal	natural	eats	behaviour
pig	groundAnimal	animal	natural	oinks	behaviour
pig	groundAnimal	animal	natural	oinks	behaviour
pig	groundAnimal	animal	natural	oinks	behaviour
pig	groundAnimal	animal	natural	oinks	behaviour
pig	groundAnimal	animal	natural	oinks	behaviour
pig	groundAnimal	animal	natural	oinks	behaviour
pig	groundAnimal	animal	natural	oinks	behaviour
pig	groundAnimal	animal	natural	oinks	behaviour
pig	groundAnimal	animal	natural	oinks	behaviour
pig	groundAnimal	animal	natural	squeals	behaviour
pig	groundAnimal	animal	natural	squeals	behaviour
pig	groundAnimal	animal	natural	squeals	behaviour
pig	groundAnimal	animal	natural	squeals	behaviour
pig	groundAnimal	animal	natural	squeals	behaviour
pig	groundAnimal	animal	natural	squeals	behaviour
pig	groundAnimal	animal	natural	eaten_as_bacon	function
pig	groundAnimal	animal	natural	eaten_as_bacon	function
pig	groundAnimal	animal	natural	eaten_as_bacon	function
pig	groundAnimal	animal	natural	eaten_as_bacon	function
pig	groundAnimal	animal	natural	eaten_as_bacon	function
pig	groundAnimal	animal	natural	eaten_as_bacon	function
pig	groundAnimal	animal	natural	eaten_as_bacon	function
pig	groundAnimal	animal	natural	eaten_as_bacon	function
pig	groundAnimal	animal	natural	eaten_as_bacon	function
pig	groundAnimal	animal	natural	eaten_as_bacon	function
pig	groundAnimal	animal	natural	eaten_as_bacon	function
pig	groundAnimal	animal	natural	eaten_as_ham	function
pig	groundAnimal	animal	natural	eaten_as_ham	function
pig	groundAnimal	animal	natural	eaten_as_ham	function
pig	groundAnimal	animal	natural	eaten_as_ham	function
pig	groundAnimal	animal	natural	eaten_as_ham	function
pig	groundAnimal	animal	natural	eaten_as_ham	function
pig	groundAnimal	animal	natural	eaten_as_pork	function
pig	groundAnimal	animal	natural	eaten_as_pork	function
pig	groundAnimal	animal	natural	eaten_as_pork	function
pig	groundAnimal	animal	natural	eaten_as_pork	function
pig	groundAnimal	animal	natural	eaten_as_pork	function
pig	groundAnimal	animal	natural	eaten_as_pork	function
pig	groundAnimal	animal	natural	has_4_legs	part
pig	groundAnimal	animal	natural	has_4_legs	part
pig	groundAnimal	animal	natural	has_4_legs	part
pig	groundAnimal	animal	natural	has_4_legs	part
pig	groundAnimal	animal	natural	has_4_legs	part
pig	groundAnimal	animal	natural	has_4_legs	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_curly_tail	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_snout	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_a_tail	part
pig	groundAnimal	animal	natural	has_legs	part
pig	groundAnimal	animal	natural	has_legs	part
pig	groundAnimal	animal	natural	has_legs	part
pig	groundAnimal	animal	natural	has_legs	part
pig	groundAnimal	animal	natural	has_legs	part
pig	groundAnimal	animal	natural	has_legs	part
pig	groundAnimal	animal	natural	is_dirty	quality
pig	groundAnimal	animal	natural	is_dirty	quality
pig	groundAnimal	animal	natural	is_dirty	quality
pig	groundAnimal	animal	natural	is_dirty	quality
pig	groundAnimal	animal	natural	is_dirty	quality
pig	groundAnimal	animal	natural	is_dirty	quality
pig	groundAnimal	animal	natural	is_dirty	quality
pig	groundAnimal	animal	natural	is_dirty	quality
pig	groundAnimal	animal	natural	is_edible	function
pig	groundAnimal	animal	natural	is_edible	function
pig	groundAnimal	animal	natural	is_edible	function
pig	groundAnimal	animal	natural	is_edible	function
pig	groundAnimal	animal	natural	is_edible	function
pig	groundAnimal	animal	natural	is_fat	quality
pig	groundAnimal	animal	natural	is_fat	quality
pig	groundAnimal	animal	natural	is_fat	quality
pig	groundAnimal	animal	natural	is_fat	quality
pig	groundAnimal	animal	natural	is_fat	quality
pig	groundAnimal	animal	natural	is_fat	quality
pig	groundAnimal	animal	natural	is_fat	quality
pig	groundAnimal	animal	natural	is_fat	quality
pig	groundAnimal	animal	natural	is_muddy	quality
pig	groundAnimal	animal	natural	is_muddy	quality
pig	groundAnimal	animal	natural	is_muddy	quality
pig	groundAnimal	animal	natural	is_muddy	quality
pig	groundAnimal	animal	natural	is_muddy	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_pink	quality
pig	groundAnimal	animal	natural	is_smelly	quality
pig	groundAnimal	animal	natural	is_smelly	quality
pig	groundAnimal	animal	natural	is_smelly	quality
pig	groundAnimal	animal	natural	is_smelly	quality
pig	groundAnimal	animal	natural	is_smelly	quality
pig	groundAnimal	animal	natural	is_smelly	quality
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pig	groundAnimal	animal	natural	lives_on_farms	context
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	a_fruit	category
pineapple	fruit	vegetable	natural	grows_in_Hawaii	context
pineapple	fruit	vegetable	natural	grows_in_Hawaii	context
pineapple	fruit	vegetable	natural	grows_in_Hawaii	context
pineapple	fruit	vegetable	natural	grows_in_Hawaii	context
pineapple	fruit	vegetable	natural	grows_in_Hawaii	context
pineapple	fruit	vegetable	natural	grows_in_Hawaii	context
pineapple	fruit	vegetable	natural	grows_in_Hawaii	context
pineapple	fruit	vegetable	natural	grows_in_warm_climates	context
pineapple	fruit	vegetable	natural	grows_in_warm_climates	context
pineapple	fruit	vegetable	natural	grows_in_warm_climates	context
pineapple	fruit	vegetable	natural	grows_in_warm_climates	context
pineapple	fruit	vegetable	natural	grows_in_warm_climates	context
pineapple	fruit	vegetable	natural	grows_on_trees	context
pineapple	fruit	vegetable	natural	grows_on_trees	context
pineapple	fruit	vegetable	natural	grows_on_trees	context
pineapple	fruit	vegetable	natural	grows_on_trees	context
pineapple	fruit	vegetable	natural	grows_on_trees	context
pineapple	fruit	vegetable	natural	grows_on_trees	context
pineapple	fruit	vegetable	natural	grows_on_trees	context
pineapple	fruit	vegetable	natural	has_a_core	part
pineapple	fruit	vegetable	natural	has_a_core	part
pineapple	fruit	vegetable	natural	has_a_core	part
pineapple	fruit	vegetable	natural	has_a_core	part
pineapple	fruit	vegetable	natural	has_a_core	part
pineapple	fruit	vegetable	natural	has_a_core	part
pineapple	fruit	vegetable	natural	has_an_inside	part
pineapple	fruit	vegetable	natural	has_an_inside	part
pineapple	fruit	vegetable	natural	has_an_inside	part
pineapple	fruit	vegetable	natural	has_an_inside	part
pineapple	fruit	vegetable	natural	has_an_inside	part
pineapple	fruit	vegetable	natural	has_an_inside	part
pineapple	fruit	vegetable	natural	has_an_inside	part
pineapple	fruit	vegetable	natural	has_an_inside	part
pineapple	fruit	vegetable	natural	has_an_inside	part
pineapple	fruit	vegetable	natural	has_an_inside	part
pineapple	fruit	vegetable	natural	has_an_inside	part
pineapple	fruit	vegetable	natural	has_an_outside	part
pineapple	fruit	vegetable	natural	has_an_outside	part
pineapple	fruit	vegetable	natural	has_an_outside	part
pineapple	fruit	vegetable	natural	has_an_outside	part
pineapple	fruit	vegetable	natural	has_an_outside	part
pineapple	fruit	vegetable	natural	has_an_outside	part
pineapple	fruit	vegetable	natural	has_green_leaves	part
pineapple	fruit	vegetable	natural	has_green_leaves	part
pineapple	fruit	vegetable	natural	has_green_leaves	part
pineapple	fruit	vegetable	natural	has_green_leaves	part
pineapple	fruit	vegetable	natural	has_green_leaves	part
pineapple	fruit	vegetable	natural	has_leaves	part
pineapple	fruit	vegetable	natural	has_leaves	part
pineapple	fruit	vegetable	natural	has_leaves	part
pineapple	fruit	vegetable	natural	has_leaves	part
pineapple	fruit	vegetable	natural	has_leaves	part
pineapple	fruit	vegetable	natural	has_leaves	part
pineapple	fruit	vegetable	natural	has_leaves	part
pineapple	fruit	vegetable	natural	has_skin	part
pineapple	fruit	vegetable	natural	has_skin	part
pineapple	fruit	vegetable	natural	has_skin	part
pineapple	fruit	vegetable	natural	has_skin	part
pineapple	fruit	vegetable	natural	has_skin	part
pineapple	fruit	vegetable	natural	has_skin	part
pineapple	fruit	vegetable	natural	has_skin	part
pineapple	fruit	vegetable	natural	has_skin	part
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_juicy	quality
pineapple	fruit	vegetable	natural	is_prickly	quality
pineapple	fruit	vegetable	natural	is_prickly	quality
pineapple	fruit	vegetable	natural	is_prickly	quality
pineapple	fruit	vegetable	natural	is_prickly	quality
pineapple	fruit	vegetable	natural	is_prickly	quality
pineapple	fruit	vegetable	natural	is_prickly	quality
pineapple	fruit	vegetable	natural	is_prickly	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow	quality
pineapple	fruit	vegetable	natural	is_yellow_inside	quality
pineapple	fruit	vegetable	natural	is_yellow_inside	quality
pineapple	fruit	vegetable	natural	is_yellow_inside	quality
pineapple	fruit	vegetable	natural	is_yellow_inside	quality
pineapple	fruit	vegetable	natural	is_yellow_inside	quality
pineapple	fruit	vegetable	natural	is_yellow_inside	quality
pineapple	fruit	vegetable	natural	is_yellow_inside	quality
pineapple	fruit	vegetable	natural	is_yellow_inside	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	tastes_sweet	quality
pineapple	fruit	vegetable	natural	used_for_juice	function
pineapple	fruit	vegetable	natural	used_for_juice	function
pineapple	fruit	vegetable	natural	used_for_juice	function
pineapple	fruit	vegetable	natural	used_for_juice	function
pineapple	fruit	vegetable	natural	used_for_juice	function
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	a_vegetable	category
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_as_french_fries	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_baking	function
potato	green	vegetable	natural	eaten_by_boiling	function
potato	green	vegetable	natural	eaten_by_boiling	function
potato	green	vegetable	natural	eaten_by_boiling	function
potato	green	vegetable	natural	eaten_by_boiling	function
potato	green	vegetable	natural	eaten_by_boiling	function
potato	green	vegetable	natural	eaten_by_boiling	function
potato	green	vegetable	natural	eaten_by_boiling	function
potato	green	vegetable	natural	eaten_by_boiling	function
potato	green	vegetable	natural	eaten_by_cooking	function
potato	green	vegetable	natural	eaten_by_cooking	function
potato	green	vegetable	natural	eaten_by_cooking	function
potato	green	vegetable	natural	eaten_by_cooking	function
potato	green	vegetable	natural	eaten_by_cooking	function
potato	green	vegetable	natural	eaten_by_mashing	function
potato	green	vegetable	natural	eaten_by_mashing	function
potato	green	vegetable	natural	eaten_by_mashing	function
potato	green	vegetable	natural	eaten_by_mashing	function
potato	green	vegetable	natural	eaten_by_mashing	function
potato	green	vegetable	natural	eaten_by_mashing	function
potato	green	vegetable	natural	eaten_by_mashing	function
potato	green	vegetable	natural	eaten_by_mashing	function
potato	green	vegetable	natural	eaten_by_mashing	function
potato	green	vegetable	natural	eaten_by_mashing	function
potato	green	vegetable	natural	eaten_by_mashing	function
potato	green	vegetable	natural	eaten_with_butter	related
potato	green	vegetable	natural	eaten_with_butter	related
potato	green	vegetable	natural	eaten_with_butter	related
potato	green	vegetable	natural	eaten_with_butter	related
potato	green	vegetable	natural	eaten_with_butter	related
potato	green	vegetable	natural	eaten_with_butter	related
potato	green	vegetable	natural	grows_in_gardens	context
potato	green	vegetable	natural	grows_in_gardens	context
potato	green	vegetable	natural	grows_in_gardens	context
potato	green	vegetable	natural	grows_in_gardens	context
potato	green	vegetable	natural	grows_in_gardens	context
potato	green	vegetable	natural	grows_in_the_ground	context
potato	green	vegetable	natural	grows_in_the_ground	context
potato	green	vegetable	natural	grows_in_the_ground	context
potato	green	vegetable	natural	grows_in_the_ground	context
potato	green	vegetable	natural	grows_in_the_ground	context
potato	green	vegetable	natural	grows_in_the_ground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	grows_underground	context
potato	green	vegetable	natural	has_an_inside	part
potato	green	vegetable	natural	has_an_inside	part
potato	green	vegetable	natural	has_an_inside	part
potato	green	vegetable	natural	has_an_inside	part
potato	green	vegetable	natural	has_an_inside	part
potato	green	vegetable	natural	has_carbohydrates	part
potato	green	vegetable	natural	has_carbohydrates	part
potato	green	vegetable	natural	has_carbohydrates	part
potato	green	vegetable	natural	has_carbohydrates	part
potato	green	vegetable	natural	has_carbohydrates	part
potato	green	vegetable	natural	has_potato_eyes	part
potato	green	vegetable	natural	has_potato_eyes	part
potato	green	vegetable	natural	has_potato_eyes	part
potato	green	vegetable	natural	has_potato_eyes	part
potato	green	vegetable	natural	has_potato_eyes	part
potato	green	vegetable	natural	has_potato_eyes	part
potato	green	vegetable	natural	has_potato_eyes	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_skin	part
potato	green	vegetable	natural	has_starch	part
potato	green	vegetable	natural	has_starch	part
potato	green	vegetable	natural	has_starch	part
potato	green	vegetable	natural	has_starch	part
potato	green	vegetable	natural	has_starch	part
potato	green	vegetable	natural	has_starch	part
potato	green	vegetable	natural	has_starch	part
potato	green	vegetable	natural	has_starch	part
potato	green	vegetable	natural	has_starch	part
potato	green	vegetable	natural	is_brown	quality
potato	green	vegetable	natural	is_brown	quality
potato	green	vegetable	natural	is_brown	quality
potato	green	vegetable	natural	is_brown	quality
potato	green	vegetable	natural	is_brown	quality
potato	green	vegetable	natural	is_brown	quality
potato	green	vegetable	natural	is_brown	quality
potato	green	vegetable	natural	is_brown	quality
potato	green	vegetable	natural	is_edible	function
potato	green	vegetable	natural	is_edible	function
potato	green	vegetable	natural	is_edible	function
potato	green	vegetable	natural	is_edible	function
potato	green	vegetable	natural	is_edible	function
potato	green	vegetable	natural	is_edible	function
potato	green	vegetable	natural	is_edible	function
rocket	vehicle	artifact	manMade	a_weapon	category
rocket	vehicle	artifact	manMade	a_weapon	category
rocket	vehicle	artifact	manMade	a_weapon	category
rocket	vehicle	artifact	manMade	a_weapon	category
rocket	vehicle	artifact	manMade	a_weapon	category
rocket	vehicle	artifact	manMade	flies	behaviour
rocket	vehicle	artifact	manMade	flies	behaviour
rocket	vehicle	artifact	manMade	flies	behaviour
rocket	vehicle	artifact	manMade	flies	behaviour
rocket	vehicle	artifact	manMade	flies	behaviour
rocket	vehicle	artifact	manMade	flies	behaviour
rocket	vehicle	artifact	manMade	flies	behaviour
rocket	vehicle	artifact	manMade	flies	behaviour
rocket	vehicle	artifact	manMade	flies	behaviour
rocket	vehicle	artifact	manMade	is_large	quality
rocket	vehicle	artifact	manMade	is_large	quality
rocket	vehicle	artifact	manMade	is_large	quality
rocket	vehicle	artifact	manMade	is_large	quality
rocket	vehicle	artifact	manMade	is_large	quality
rocket	vehicle	artifact	manMade	is_large	quality
rocket	vehicle	artifact	manMade	is_large	quality
rocket	vehicle	artifact	manMade	is_large	quality
rocket	vehicle	artifact	manMade	is_large	quality
rocket	vehicle	artifact	manMade	is_long	quality
rocket	vehicle	artifact	manMade	is_long	quality
rocket	vehicle	artifact	manMade	is_long	quality
rocket	vehicle	artifact	manMade	is_long	quality
rocket	vehicle	artifact	manMade	is_long	quality
rocket	vehicle	artifact	manMade	is_long	quality
rocket	vehicle	artifact	manMade	is_long	quality
rocket	vehicle	artifact	manMade	is_round	quality
rocket	vehicle	artifact	manMade	is_round	quality
rocket	vehicle	artifact	manMade	is_round	quality
rocket	vehicle	artifact	manMade	is_round	quality
rocket	vehicle	artifact	manMade	is_round	quality
rocket	vehicle	artifact	manMade	made_by_N.A.S.A.	context
rocket	vehicle	artifact	manMade	made_by_N.A.S.A.	context
rocket	vehicle	artifact	manMade	made_by_N.A.S.A.	context
rocket	vehicle	artifact	manMade	made_by_N.A.S.A.	context
rocket	vehicle	artifact	manMade	made_by_N.A.S.A.	context
rocket	vehicle	artifact	manMade	made_by_N.A.S.A.	context
rocket	vehicle	artifact	manMade	made_of_metal	part
rocket	vehicle	artifact	manMade	made_of_metal	part
rocket	vehicle	artifact	manMade	made_of_metal	part
rocket	vehicle	artifact	manMade	made_of_metal	part
rocket	vehicle	artifact	manMade	made_of_metal	part
rocket	vehicle	artifact	manMade	made_of_metal	part
rocket	vehicle	artifact	manMade	made_of_metal	part
rocket	vehicle	artifact	manMade	made_of_metal	part
rocket	vehicle	artifact	manMade	made_of_metal	part
rocket	vehicle	artifact	manMade	requires_fuel	related
rocket	vehicle	artifact	manMade	requires_fuel	related
rocket	vehicle	artifact	manMade	requires_fuel	related
rocket	vehicle	artifact	manMade	requires_fuel	related
rocket	vehicle	artifact	manMade	requires_fuel	related
rocket	vehicle	artifact	manMade	requires_fuel	related
rocket	vehicle	artifact	manMade	requires_fuel	related
rocket	vehicle	artifact	manMade	used_by_astronauts	related
rocket	vehicle	artifact	manMade	used_by_astronauts	related
