id	stop.to	time	click	noun	nominalization	downtoner
H7C	0	13	0	326	175	30
H7E	0	104	0	2180	589	106
H7F	0	65	0	1747	200	101
H7H	3	61	1	2190	339	116
H7K	0	134	0	1385	640	116
H7P	0	52	0	1236	220	62
H7R	0	131	0	1463	874	55
H7S	0	117	0	1014	544	110
H7T	0	44	0	1653	1017	88
H7U	0	60	0	1871	1034	85
H7V	0	31	0	1389	80	30
H7W	0	103	2	3256	451	116
H7X	0	91	0	1669	727	112
H7Y	0	43	0	1558	852	149
H81	0	44	0	1299	763	66
H82	0	101	0	2469	482	136
H83	0	43	0	1687	1031	84
H84	0	81	0	2321	362	73
H85	0	89	0	2836	262	67
H86	1	79	1	2331	242	103
H88	0	60	0	1918	876	73
H89	0	60	0	2045	421	92
H8A	0	85	0	2736	351	141
H8B	0	73	1	2173	350	61
H8C	0	42	0	1317	785	158
H8D	0	44	0	1936	1273	78
H8E	0	72	0	1551	805	64
H8F	0	171	1	2837	285	154
H8G	0	20	0	690	35	15
H8H	0	123	1	2656	426	145
H8J	1	138	0	2460	335	126
H8K	0	127	0	1891	1014	70
H8L	1	98	0	1854	349	163
H8M	0	117	0	2995	205	61
H8P	0	7	0	481	7	8
H8R	2	14	0	3553	178	48
H8S	2	105	0	3218	482	226
H8T	0	84	3	2418	494	105
H8U	0	104	0	1602	847	113
H8V	0	33	0	1374	856	90
H8W	0	20	0	696	338	22
H8X	1	65	0	2150	196	123
H8Y	0	69	1	2551	333	89
H90	0	44	2	2652	176	67
H91	0	63	0	1548	959	73
H92	0	96	0	2368	410	82
H93	0	0	0	152	0	3
H94	0	70	0	3513	455	101
H97	0	98	0	2997	511	107
H98	2	52	1	2651	250	38
H99	0	36	0	1982	1096	65
H9A	0	44	0	1387	924	57
H9C	1	42	0	2939	230	69
H9D	0	95	1	2388	320	93
H9E	0	4	0	185	6	9
H9F	0	59	0	892	762	97
H9G	1	132	3	2355	235	97
H9H	3	119	2	2504	396	160
H9J	0	30	0	1754	1161	52
H9L	2	118	1	2313	618	188
H9M	0	39	0	1575	1088	83
H9N	0	100	0	2246	369	76
H9R	0	13	0	1616	1008	134
H9S	0	54	0	1927	1244	75
H9T	0	13	0	1345	45	7
H9U	1	55	0	1607	66	37
H9V	3	55	1	2220	274	211
H9X	0	95	0	1311	482	107
H9Y	1	112	0	2423	332	102
HA0	1	70	0	3098	400	139
HA1	0	132	0	2088	593	55
HA2	0	99	1	2707	392	72
HA3	1	98	2	2751	301	103
HA4	0	67	0	2008	280	162
HA5	0	127	0	2552	673	165
HA6	0	110	1	2926	431	75
HA7	4	121	1	3099	559	125
HA9	4	110	0	2711	394	156
HAB	0	31	0	571	271	27
HAC	0	438	89	10115	3173	397
HAD	0	27	1	725	348	37
HAE	0	145	0	4131	613	118
HAF	0	28	1	1204	182	31
HAJ	1	51	0	2172	1073	41
HAK	0	13	0	383	157	18
HAL	0	3	0	114	21	2
HAM	0	2	0	87	31	3
HAN	0	1	0	104	38	3
HAP	0	17	0	393	188	10
HAR	0	21	0	520	235	6
HAS	0	2	0	213	127	4
HAT	0	13	0	172	76	1
HAU	0	31	0	529	266	14
HAV	0	8	0	165	53	3
HAW	0	7	0	195	78	6
HAX	1	9	0	135	56	4
HAY	0	2	0	228	142	2
HB0	0	15	0	252	97	6
HB1	0	7	0	174	109	6
HB2	0	51	0	1326	650	24
HB3	0	37	0	1375	665	50
HB4	0	35	0	1424	756	59
HB5	0	41	0	1621	670	41
HB6	0	28	0	920	415	28
HB7	0	0	0	32	9	0
HB8	0	5	0	41	20	2
HB9	0	1	0	112	64	0
HBA	0	0	0	5	1	0
HBB	0	3	0	400	230	4
HBC	0	18	0	698	262	11
HBD	0	25	0	424	183	8
HBE	0	20	0	431	176	16
HBG	0	7	0	394	203	15
HBH	0	22	0	803	233	24
HBJ	0	25	1	751	245	20
HBK	1	33	2	1114	521	34
HBM	0	47	0	2508	1511	48
HBN	0	38	0	1063	728	31
HBP	0	39	0	2066	1053	12
HBR	0	16	0	461	278	13
HBS	0	10	0	274	156	2
HBT	0	2	0	135	64	5
HBU	0	4	0	161	88	3
HBV	0	4	0	114	82	1
HBW	0	2	0	108	63	4
HBX	0	2	0	160	74	1
HBY	0	0	0	22	4	0
HC0	0	2	0	206	123	9
HC1	0	37	0	851	493	50
HC2	0	54	0	908	468	45
HC3	0	21	0	753	388	20
HC4	0	36	0	875	391	35
HC5	0	13	0	555	320	7
HC6	0	3	0	177	88	7
HC7	0	2	0	146	68	7
HC8	0	10	0	191	62	8
HC9	0	5	0	106	67	2
HCA	0	14	0	221	109	10
HCB	0	5	0	190	127	12
HCC	0	27	0	372	204	9
HCD	0	13	0	282	126	5
HCE	0	30	0	526	226	10
HCG	0	5	0	247	185	5
HCH	0	20	0	398	146	16
HCJ	0	18	0	311	166	18
HCK	0	12	0	308	147	11
HCL	0	32	0	919	467	7
HCM	0	3	0	182	107	4
HCN	0	12	0	226	81	9
HCP	0	8	0	285	108	7
HCR	0	11	0	283	124	12
HCS	0	2	0	206	53	5
HCT	0	7	0	390	158	16
HCU	0	20	0	379	136	6
HCV	0	12	0	334	125	7
HCW	0	7	0	238	118	3
HCX	0	13	0	423	169	9
HCY	0	8	0	296	143	5
HD0	0	9	0	914	328	6
HD1	0	5	0	788	291	7
HD2	1	76	0	2751	1528	53
HD3	0	8	0	236	105	2
HD4	0	28	0	450	125	29
HD5	0	3	0	204	149	4
HD6	0	35	1	685	86	38
HD7	1	80	1	2031	408	58
HD8	0	12	0	409	153	40
HD9	0	6	0	106	8	0
HDA	0	24	0	498	83	19
HDB	0	49	0	980	95	35
HDC	0	62	0	1704	177	54
HDD	0	12	0	325	49	7
HDH	0	10	0	343	5	10
HDJ	0	18	0	220	31	10
HDK	0	10	0	212	21	6
HDL	0	42	0	320	61	11
HDM	0	43	0	340	110	14
HDN	0	16	0	295	133	9
HDP	0	15	0	309	160	16
HDS	0	1	0	41	22	0
HDT	0	21	0	589	253	13
HDU	0	30	0	587	282	22
HDV	0	13	0	471	39	17
HDW	0	13	0	470	35	10
HDX	0	12	0	339	51	9
HDY	0	6	0	341	80	6
HE0	0	5	0	226	59	9
HE1	0	10	0	323	63	9
HE2	0	14	0	310	73	10
HE3	1	7	0	333	65	9
HE4	0	10	0	240	68	3
HE5	0	13	0	243	75	13
HE6	0	14	0	222	64	9
HE7	0	6	0	244	101	6
HE8	0	5	0	389	18	9
HE9	0	13	0	438	28	3
HEA	0	12	0	167	3	1
HEC	0	11	0	143	10	5
HED	0	4	1	101	0	2
HEE	0	28	0	159	34	6
HEF	0	6	0	91	11	0
HEG	0	10	0	121	8	7
HEH	0	16	0	194	10	8
HEJ	0	3	0	32	6	3
HEK	0	1	0	25	2	0
HEL	0	9	0	307	7	18
HEM	0	13	0	472	14	8
HEN	0	28	1	454	31	13
HEP	0	17	1	679	371	17
HER	0	14	0	457	10	13
HES	0	25	0	325	19	14
HET	0	21	0	367	21	5
HEU	0	20	0	462	2	21
HEV	1	31	0	466	51	13
HEW	0	5	0	241	19	8
HEX	0	0	0	27	6	1
HEY	0	5	0	57	9	1
HF0	0	10	0	180	51	8
HF1	0	7	0	175	44	3
HF2	0	7	0	250	54	7
HF3	0	16	0	519	18	11
HGD	2	143	0	3213	335	173
HGE	1	101	0	3041	398	251
HGF	0	82	2	2604	151	70
HGG	0	72	0	1856	324	138
HGH	0	13	0	314	98	19
HGJ	0	75	2	2239	351	79
HGK	2	138	2	3167	369	166
HGL	1	70	0	2462	156	78
HGM	0	114	3	2633	399	121
HGN	0	96	0	2905	348	97
HGP	0	28	0	2277	1289	90
HGR	0	52	0	2344	1285	72
HGS	0	100	1	2671	490	127
HGT	0	159	5	3490	457	141
HGU	1	72	0	2438	100	50
HGV	0	86	3	4381	484	231
HGW	0	39	0	1734	398	55
HGX	0	63	0	1636	766	64
HGY	2	78	0	2585	324	130
HH0	1	73	1	3178	318	79
HH1	1	161	1	5083	679	354
HH2	0	71	0	1647	1135	89
HH3	2	410	0	13606	4312	557
HH4	0	43	0	1599	902	97
HH5	0	66	1	2504	190	52
HH6	0	36	1	2273	432	70
HH7	0	117	0	1910	935	125
HH8	0	119	0	2848	382	142
HH9	1	81	0	2549	132	132
HHA	0	117	1	3200	447	167
HHB	0	123	0	3318	547	187
HHC	2	117	0	2156	218	81
HHD	0	9	0	134	42	2
HHE	0	9	0	206	70	2
HHF	0	14	0	278	86	13
HHG	0	11	0	250	70	7
HHH	0	13	0	225	75	7
HHJ	0	10	0	184	63	3
HHK	0	10	0	246	61	5
HHL	0	7	0	243	73	4
HHM	0	13	0	308	105	11
HHN	0	14	0	338	105	16
HHP	0	8	0	248	78	5
HHR	0	13	0	389	130	9
HHS	0	20	0	320	86	11
HHT	0	6	0	346	91	20
HHU	0	10	0	260	69	10
HHV	0	638	0	19279	10389	588
HHW	0	479	0	13114	6777	447
HHX	0	675	0	17949	8962	645
HHY	0	79	0	5770	2105	37
HJ0	0	146	0	18657	7319	125
HJ1	0	134	0	18237	7190	100
HJ2	0	24	0	4151	1771	36
HJ3	1	350	0	7869	1909	288
HJ4	0	379	0	9493	2636	355
HJ5	0	146	0	6734	4099	146
HJ6	0	6	1	227	120	9
HJ7	0	63	0	1080	667	60
HJ8	0	18	0	652	381	12
HJ9	0	44	0	1625	835	41
HJA	0	82	0	3992	1649	35
HJB	0	10	0	365	122	6
HJC	0	70	0	1877	118	70
HJD	1	71	0	2330	428	105
HJE	1	61	0	1124	229	74
HJG	0	83	1	1617	349	71
HJH	1	90	0	2577	256	82
HJJ	0	0	0	26	5	1
HJK	0	0	0	21	8	0
HJL	0	1	0	32	5	1
HJM	1	24	0	773	322	25
HJN	0	1	0	43	25	2
HJP	0	0	0	34	24	1
HJR	0	0	0	15	8	0
HJS	0	0	0	10	6	0
HJT	0	0	0	38	20	1
HJU	0	0	0	14	8	0
HJV	0	3	0	73	45	0
HJW	0	7	0	257	118	3
HJY	0	1	0	35	15	0
HK0	0	1	0	64	32	1
HK1	0	1	0	41	25	0
HK2	0	5	0	312	76	2
HK3	0	1	0	31	14	4
HK4	0	0	0	43	15	4
HK5	0	2	0	23	4	0
HK7	0	0	0	46	15	4
HK8	0	0	0	130	26	3
HK9	0	2	0	35	10	0
HKA	0	1	0	61	18	1
HKC	0	0	0	9	1	0
HKD	0	0	0	27	5	1
HKE	0	0	0	25	10	0
HKF	0	0	0	62	25	0
HKG	0	0	0	39	16	1
HKH	0	0	0	5	3	0
HKJ	0	0	0	4	1	0
HKK	0	0	0	11	6	0
HKL	0	0	0	67	14	2
HKM	0	0	0	57	11	0
HKN	0	0	0	7	4	0
HKP	0	62	0	2832	1707	70
HKR	0	81	0	2935	1758	66
HKS	0	47	0	2877	1782	73
HKT	0	63	0	3927	2216	98
HKU	0	40	0	3743	2127	94
HKV	0	76	0	3981	2328	115
HKW	0	29	0	1514	952	38
HKX	0	60	0	3031	1822	87
HKY	0	65	0	2999	1809	93
HL0	0	69	0	4147	2210	72
HL1	0	60	0	3113	1837	68
HL2	0	33	0	1596	994	31
HL3	0	42	0	2251	1374	70
HL4	0	61	0	5340	2852	97
HL5	0	39	0	2234	1367	71
HL6	0	35	0	2261	1404	56
HL7	0	86	0	5474	3047	114
HL8	0	54	0	2313	1452	59
HL9	0	58	0	2536	1539	55
HLA	0	45	0	2268	1357	55
HLB	0	71	0	5039	2933	119
HLC	0	42	0	2308	1485	52
HLD	0	82	0	5722	3204	136
HLE	0	41	0	2393	1550	41
HLF	0	42	0	2411	1530	51
HLG	0	39	0	2333	1512	61
HLH	0	47	0	2474	1558	57
HLJ	0	56	0	2478	1529	66
HLK	0	35	0	2456	1508	61
HLL	0	33	0	2259	1466	74
HLM	0	36	0	2248	1479	52
HLN	0	29	0	2075	1332	49
HLP	0	36	0	2299	1409	50
HLR	0	32	0	2364	1504	47
HLS	0	26	0	2032	1299	43
HLT	0	21	0	1692	1039	37
HLU	0	21	0	684	345	20
HLW	0	27	0	614	275	13
HLX	0	2	0	108	50	4
HLY	0	17	0	420	247	22
HM2	0	19	0	602	78	20
HM4	0	29	0	540	100	14
HM5	0	18	0	296	39	5
HM6	0	7	0	189	107	9
HM7	0	3	0	85	47	9
HMA	0	35	0	629	132	12
HMD	0	20	0	731	76	8
HMG	0	6	0	230	69	6
HMH	0	6	0	193	57	2
HMJ	0	0	0	95	38	3
HMK	0	0	0	31	14	1
HML	0	34	0	413	11	24
HMM	0	21	0	317	18	8
HMN	0	46	0	952	140	40
HMP	0	17	0	346	159	12
HNJ	0	75	0	2391	313	90
HNK	0	90	0	2161	419	78
HNL	0	66	0	1872	915	37
HNM	0	70	0	1735	1016	76
HNP	0	10	0	777	43	11
HNR	0	12	0	656	27	9
HNS	0	12	0	672	19	8
HNT	2	13	0	1032	42	8
HNU	0	12	0	1149	71	6
HNV	0	130	0	2305	1327	61
HNW	0	95	0	2052	1035	116
HNX	0	11	0	841	42	13
HP0	0	74	0	2533	340	118
HP1	0	16	0	917	37	12
HP2	0	70	0	1577	1121	91
HP3	0	47	0	937	697	51
HP4	0	60	0	1634	809	38
HP5	0	10	0	607	337	14
HP6	0	74	0	1332	342	40
HP7	0	10	0	668	339	14
HP8	0	29	0	692	357	21
HP9	0	3	0	204	116	5
HPA	0	18	0	523	197	15
HPB	0	27	0	499	192	12
HPC	0	15	0	449	147	14
HPD	0	27	0	1612	906	15
HPE	0	4	0	144	82	6
HPF	0	15	0	924	542	9
HPG	0	39	0	1354	342	51
HPH	0	30	0	1315	485	19
HPJ	0	6	0	241	161	6
HPK	0	32	0	1438	517	19
HPL	0	44	0	1295	654	15
HPM	0	64	0	1880	1287	102
HPN	0	76	0	2057	1299	110
HPP	1	79	0	1840	711	91
HPR	0	27	0	394	37	13
HPS	0	19	0	438	153	12
HPT	0	76	0	1770	636	95
HPU	0	26	0	1497	875	94
HPV	0	63	0	1448	782	80
HPW	0	79	0	1861	817	87
HPX	0	104	0	1613	1157	66
HPY	0	23	0	914	689	118
HR0	0	96	0	1664	739	172
HR1	0	46	0	2246	542	101
HR3	0	63	0	1881	948	36
HR4	1	90	1	2073	309	66
HR5	1	22	0	1126	82	17
HR7	0	64	1	2798	272	66
HR8	0	79	0	2464	299	94
HR9	0	67	2	2576	235	67
HRA	0	71	1	3131	230	84
HRB	0	114	0	1404	557	134
HRC	1	78	0	2082	204	86
HRD	0	106	1	2135	1115	87
HRE	0	93	0	1524	732	63
HRF	2	128	0	1951	412	89
HRG	0	94	0	1755	1207	67
HRH	0	103	0	1531	803	39
HRJ	0	59	0	1421	749	92
HRK	0	37	0	2315	1338	62
HRL	1	12	1	1212	45	14
HRM	2	42	0	1978	1079	73
HRN	0	45	0	1252	688	68
HRP	0	35	0	1041	491	41
HRR	0	9	0	436	193	8
HRS	0	23	0	602	143	18
HRT	0	112	0	2798	814	81
HRU	0	14	0	397	146	4
HRV	0	9	0	363	144	14
HRW	0	13	0	148	108	5
HRX	0	2	0	293	154	2
HRY	0	17	0	644	241	13
HS0	0	26	0	572	225	12
HS1	0	24	0	576	233	6
HS2	1	29	0	593	199	22
HS3	0	35	0	732	266	16
HS4	0	5	0	148	50	6
HS7	0	18	0	535	173	13
HS8	0	10	0	268	170	4
HS9	0	6	0	171	71	6
HSA	2	39	1	914	129	20
HSB	0	19	0	862	296	26
HSC	0	107	0	1819	951	64
HSD	0	23	0	2813	1190	65
HSE	0	78	0	1417	831	36
HSF	0	52	0	2130	774	97
HSG	1	28	0	771	264	42
HSH	0	19	0	304	98	6
HSJ	0	49	0	1271	236	46
HSK	0	13	0	598	103	20
HSL	0	50	0	1645	803	56
HSM	0	10	0	208	77	11
HSN	0	5	0	210	108	10
HSP	0	0	0	18	10	0
HSR	0	1	0	40	27	0
HSS	0	1	0	49	8	2
HST	0	6	0	141	90	6
HSU	0	0	0	30	20	1
HSW	0	1	0	28	6	2
HSX	0	0	0	27	10	0
HSY	0	3	0	160	63	5
HT0	0	1	0	15	3	0
HT1	0	1	0	32	5	0
HT2	0	1	0	27	3	0
HT3	0	3	0	33	13	1
HT4	0	5	0	296	98	3
HT5	0	0	0	46	16	0
HT6	0	1	0	127	34	3
HT7	0	1	0	45	4	2
HT8	0	0	0	27	5	2
HT9	0	0	0	32	11	0
HTA	0	1	0	43	10	2
HTC	0	18	0	588	263	14
HTD	0	23	0	2901	1655	35
HTE	0	53	0	2662	1501	61
HTF	0	14	0	1661	1191	64
HTG	0	95	0	2808	398	85
HTH	0	84	0	2320	106	68
HTJ	0	82	1	2739	403	69
HTK	0	72	0	1453	1092	64
HTL	0	100	0	2314	212	73
HTM	1	48	2	2533	189	106
HTN	0	46	0	2324	146	62
HTP	0	39	0	1108	704	110
HTR	2	123	0	2630	365	87
HTS	0	85	1	2711	264	105
HTT	1	92	2	2323	403	113
HTU	0	103	2	3357	326	75
HTV	0	24	0	1641	955	77
HTW	1	61	5	2523	290	84
HTX	1	100	0	2836	387	116
HTY	2	132	0	3336	363	63
HU0	3	49	2	2475	201	50
HU1	0	38	0	918	423	38
HU2	0	236	0	7456	3990	321
HU3	0	264	1	7696	4398	301
HU4	0	191	0	7302	4180	236
HU5	0	20	0	737	390	14
HU6	0	3	0	354	211	6
HU7	0	6	0	391	202	3
HU8	0	18	0	461	171	4
HU9	0	38	0	1118	374	22
HUA	0	19	0	1036	77	19
HUB	0	36	0	1039	357	54
HUC	0	26	0	581	239	18
HUD	0	17	0	630	292	16
HUE	0	20	0	656	292	10
HUF	0	6	0	209	104	11
HUG	0	1	0	77	8	0
HUH	0	13	0	283	83	13
HUJ	0	22	0	392	119	18
HUK	0	12	0	369	122	21
HUL	0	28	0	511	145	21
HUM	0	12	0	648	186	24
HUN	0	24	0	596	174	18
HUP	0	15	0	288	125	8
HUR	0	6	0	541	6	10
HUS	0	6	0	383	4	36
HUT	0	13	0	302	83	8
HUU	0	23	0	292	90	13
HUV	0	25	0	857	100	16
HUW	0	13	0	279	133	13
HUX	0	11	0	185	46	10
HUY	0	15	0	269	76	13
HV0	0	35	0	772	81	12
HV1	0	10	0	291	53	6
HV2	0	18	0	265	91	9
HV3	0	2	0	223	25	3
HV4	0	3	0	32	13	1
HV5	0	3	0	173	26	3
HV6	0	19	0	200	6	7
HV7	0	5	0	60	3	0
HV8	0	0	0	40	1	0
HV9	0	8	0	69	17	6
HVA	0	0	0	42	2	0
HVB	0	2	0	108	4	2
HVC	0	9	0	353	76	13
HVD	0	14	0	225	39	3
HVE	0	9	0	180	25	3
HVF	0	26	0	935	465	30
HVG	0	18	0	633	316	18
HVH	0	17	0	979	513	24
HVJ	0	18	0	405	259	29
HVK	0	18	0	366	260	28
HW8	0	102	3	2505	203	92
HW9	0	38	0	1630	744	33
HWA	0	75	2	2694	353	124
HWB	0	71	0	2141	597	93
HWC	4	85	2	1826	155	104
HWD	0	97	0	1647	692	147
HWE	0	83	0	1704	120	81
HWF	0	481	0	14105	5302	528
HWG	0	55	0	1213	672	102
HWH	0	23	0	1960	1256	57
HWK	0	37	0	1534	740	107
HWL	0	75	1	2438	236	86
HWM	0	109	1	2169	370	159
HWN	2	82	0	3275	278	53
HWP	1	95	0	2549	339	82
HWS	0	225	0	7626	4350	220
HWT	0	67	0	2572	1388	111
HWU	0	39	0	2177	1129	92
HWV	0	46	0	2041	1111	76
HWW	0	46	0	2044	1135	71
HWX	0	90	0	2244	399	74
HWY	0	6	0	499	311	3
HX0	0	25	0	951	525	5
HX1	0	13	0	558	357	44
HX2	0	11	0	720	386	18
HX3	0	25	0	814	533	27
HX4	1	91	0	1447	771	55
HX5	0	16	0	442	296	3
HX6	0	2	0	117	23	0
HX7	0	16	0	246	86	7
HX8	0	83	0	2346	678	40
HX9	0	44	0	1903	936	95
HXA	0	16	0	469	197	9
HXB	0	103	0	1338	676	49
HXC	0	89	0	1649	791	164
HXD	0	50	0	1609	996	64
HXE	0	43	0	2308	932	82
HXF	1	94	0	2236	1059	43
HXG	0	129	0	1423	777	127
HXH	0	46	0	1842	965	93
HXJ	0	3	0	292	158	9
HXK	0	1	0	395	231	7
HXL	0	2	0	258	180	7
HXM	0	1	0	220	118	12
HXN	0	7	0	447	313	18
HXP	0	3	0	307	252	8
HXR	0	7	0	306	235	20
HXS	0	41	0	1249	576	63
HXT	0	42	0	1723	1167	81
HXU	0	57	0	1791	993	82
HXV	1	42	0	2402	951	53
HXW	0	80	0	1691	916	87
HXX	0	86	0	1509	641	118
HXY	0	77	0	1723	885	94
HY0	0	73	0	1873	760	87
HY1	0	26	0	354	221	19
HY2	0	34	0	555	362	33
HY3	0	15	0	426	295	27
HY4	0	16	0	387	201	12
HY5	0	60	0	1528	834	180
HY6	0	83	0	1226	818	65
HY7	0	62	0	1670	953	148
HY8	0	108	0	1918	988	102
HY9	0	87	0	1405	864	93
HYA	0	97	0	1992	591	35
HYB	0	43	0	1922	901	74
HYC	0	28	0	755	16	9
HYD	0	6	0	381	104	14
HYE	0	20	0	416	186	24
HYF	0	18	0	230	80	12
HYG	0	22	0	415	148	13
HYH	0	3	0	219	85	10
HYJ	0	27	0	793	150	19
HYK	0	14	0	456	103	9
HYL	0	4	0	182	53	7
HYM	0	18	0	144	76	9
HYN	0	4	0	238	72	12
HYP	0	16	0	220	111	9
HYR	0	10	0	98	54	4
HYS	0	19	0	198	88	6
HYT	0	4	0	119	57	3
HYU	0	29	0	547	92	8
HYV	0	19	0	395	129	8
HYW	0	4	0	141	28	3
HYX	0	23	1	612	302	36
HYY	0	8	0	207	73	7
J0P	0	52	0	1370	732	153
J0R	0	10	0	844	46	11
J0T	0	50	0	1742	1076	79
J0U	0	44	0	1554	1063	93
J0V	0	113	0	3314	2187	146
J0W	1	165	0	2320	342	83
J0X	0	7	0	911	51	15
J0Y	0	8	1	685	30	4
J10	1	77	0	3041	338	77
J11	0	44	0	1677	114	53
J12	0	58	0	1882	1358	107
J13	1	74	0	3436	185	56
J14	0	61	0	1578	860	74
J15	0	78	0	2184	941	66
J16	0	45	0	1557	1125	88
J17	0	104	1	2412	530	91
J18	0	89	0	1536	667	121
J19	0	114	0	2247	302	92
J1A	0	84	0	1600	754	141
J1B	0	55	0	1193	377	43
J1C	0	64	0	2085	237	71
J1D	0	14	0	442	39	23
J1E	0	66	0	1550	198	70
J1F	0	50	5	1534	188	53
J1G	0	106	1	2313	260	79
J1H	0	93	0	2420	278	85
J1J	0	36	0	920	123	51
J1K	0	40	0	993	370	55
J1L	0	18	0	425	136	8
J1M	0	70	0	2197	429	40
J1N	0	8	0	126	23	0
J1P	0	12	0	446	296	19
J1R	0	5	0	265	160	5
J1S	0	4	0	263	153	5
J1T	0	9	0	195	89	5
J1U	0	1	0	253	99	13
J1V	0	6	0	276	140	10
J1W	0	7	0	178	88	0
J1X	1	12	0	382	96	7
J1Y	0	9	0	438	165	9
J20	0	1	0	142	44	2
J21	0	0	0	177	45	3
J22	0	0	0	87	26	1
J23	0	3	0	189	89	9
J24	0	3	0	252	117	6
J25	0	7	0	367	90	7
J26	0	3	0	328	183	2
J27	0	12	0	809	512	13
J28	0	5	0	165	54	0
J29	0	7	0	183	82	7
J2A	0	8	0	453	293	2
J2B	0	55	0	1156	401	40
J2C	0	15	0	395	234	5
J2D	0	3	0	283	200	4
J2E	0	4	0	214	140	9
J2F	0	14	0	400	30	12
J2G	0	32	0	564	43	24
J2H	0	12	0	226	163	14
J2J	0	17	0	237	123	28
J2K	0	68	0	1015	639	95
J2L	0	11	0	1623	771	111
J2N	0	21	0	652	312	28
J2P	0	21	0	654	304	23
J2R	0	37	0	814	364	25
J2S	0	22	0	638	304	16
J2T	0	27	0	747	343	17
J2U	0	25	0	679	318	20
J2V	0	31	0	749	334	19
J2W	0	40	0	716	351	22
J2X	0	36	0	732	320	18
J2Y	0	38	0	954	430	28
J30	0	23	0	659	296	11
J31	0	26	0	647	310	15
J32	0	23	0	703	340	16
J33	0	20	0	681	340	19
J34	0	29	0	691	352	15
J35	0	21	0	732	340	21
J36	0	26	0	714	338	16
J37	0	30	0	949	440	23
J38	0	25	0	756	339	18
J39	0	17	0	620	301	21
J3A	0	34	0	688	325	16
J3B	0	28	0	718	336	23
J3C	0	27	0	745	328	24
J3D	0	24	0	745	318	17
J3E	0	23	0	644	277	20
J3F	0	31	0	738	342	18
J3G	0	24	0	712	314	24
J3H	0	17	0	775	341	28
J3J	0	42	0	918	412	8
J3K	0	26	0	659	318	15
J3L	0	28	0	570	257	12
J3M	0	6	0	265	75	5
J3N	0	12	0	242	31	13
J3P	0	23	0	657	342	29
J3R	0	18	0	457	220	6
J3S	0	18	0	410	120	17
J3T	0	10	0	411	190	8
J3U	0	26	0	308	87	9
J3V	0	12	1	290	49	6
J3W	0	18	0	297	147	13
J3X	0	17	0	306	43	18
J3Y	0	15	0	193	31	10
J40	0	12	0	152	55	9
J41	0	18	0	286	166	13
J42	0	14	0	170	73	13
J43	0	8	0	275	114	10
J44	0	16	0	357	136	13
J45	0	11	0	134	46	4
J52	0	91	1	2073	757	145
J53	0	28	0	1233	800	62
J54	0	64	3	2064	243	57
J55	0	28	0	640	197	45
J56	0	165	0	1375	369	81
J57	0	25	0	1759	1067	107
J59	0	0	0	21	9	0
J5A	0	1	0	44	13	2
J5B	0	1	0	71	20	1
J5C	0	1	0	31	12	1
J5D	0	1	0	26	13	1
J5E	0	0	0	32	11	2
J5F	0	1	0	15	7	0
J5G	0	1	0	25	15	1
J5H	0	1	0	59	23	2
J5J	0	0	0	40	9	0
J5K	0	0	0	8	5	0
J5L	0	0	0	13	3	0
J5M	0	1	0	31	5	1
J5N	0	0	0	32	9	0
J5P	0	0	0	23	11	0
J6N	0	49	0	1579	1047	81
J6P	0	70	0	1144	867	80
J6R	0	112	0	1131	649	73
J6S	0	63	0	1414	987	57
J6T	0	49	0	1275	859	80
J6U	0	99	0	1442	926	55
J6V	0	44	0	706	433	36
J6W	0	3	0	235	104	8
J6X	0	15	0	459	220	22
J6Y	0	48	0	2087	1251	51
J70	0	5	0	228	179	16
J71	0	3	0	289	181	41
J72	0	5	0	320	202	22
J73	0	10	0	465	210	12
J74	0	8	0	158	113	4
J75	0	70	0	1622	721	43
J76	0	58	0	1752	1098	57
J77	0	109	0	1039	672	57
J78	0	54	0	1564	1030	81
J79	0	79	0	1571	925	60
J7A	0	50	0	1539	780	61
J7B	0	60	0	1403	930	85
J7C	0	65	0	1389	794	73
J7D	0	76	0	1371	987	73
J7E	0	54	0	1737	1069	49
J7F	0	6	0	336	212	27
J7G	0	14	0	226	136	12
J7H	1	6	0	51	42	1
J7J	0	1	0	59	26	1
J7K	0	0	0	67	30	7
J7L	0	1	0	45	29	4
J7M	0	0	0	36	28	4
J7P	0	8	0	206	108	14
J7R	0	2	0	244	119	17
J7S	0	5	0	114	61	4
J7T	0	0	0	48	40	3
J7U	0	0	0	47	19	3
J7V	0	2	0	28	14	1
J7W	0	6	0	271	181	21
J7X	0	4	0	307	222	8
J7Y	0	1	0	130	64	4
J80	0	1	0	49	23	4
J81	0	3	0	25	8	0
J82	0	0	0	51	37	4
J83	0	1	0	26	21	2
J84	0	0	0	43	22	2
J85	0	1	0	58	32	3
J86	0	3	0	185	140	8
J87	0	1	0	43	28	2
J88	0	1	0	82	32	10
J89	0	4	0	276	148	25
J8B	0	19	0	646	108	9
J8D	0	38	0	1003	184	20
J8F	0	11	0	98	10	10
J8G	0	27	0	393	56	23
J8J	0	12	0	238	31	4
J8K	0	6	0	246	102	8
J8M	0	2	0	7	7	2
J8Y	0	6	0	319	64	7
J90	0	7	0	209	39	9
J91	0	73	0	864	136	15
J92	0	11	0	472	45	6
J94	0	4	0	123	49	10
J95	0	8	0	103	71	3
J97	0	22	0	543	157	14
J98	0	2	0	12	8	0
J99	0	0	0	9	4	0
J9A	0	24	0	623	68	19
